label,loss_amount,round_number,purchased_coverage,random_number,state,timer_faq_choiceaffectsprice,timer_faq_howitworks,timer_faq_noinsurance,timer_faq_coverage,timer_char7,timer_char6,timer_char5,timer_char4,timer_char3,timer_char2,timer_char1,insurance,WTP,belief,prob,var6,var5,var4,var3,var2,var1,number_entered,result_risk,session.code,treatment,age,gender,smoker,health,exercisedays,exercisehours,insurancehealth,lifeinsurance,riskdriving,riskfinance,risksport,riskjob,riskhealth,risk,final_payoff,HL_switchpoint,HLLF_switchpoint,diff_belief_prob,timer_all_chars
5e9d6cc45c16f00273b05f93,20.0,5.0,0.0,13.0,healthy,0.0,650.0,,26.0,299.0,80.0,51.0,37.0,58.0,49.0,48.0,13.0,7.0,27.75,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,10.0,40.0,gohoxkpv,fullinfo,21.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,4.0,6.0,6.0,7.0,5.0,7.0,759.0,,,-0.13849504892555942,622.0
5c4a061161db8c00015e4fb0,60.0,5.0,1.0,5.0,ill,104.0,,,,,125.0,101.0,59.0,133.0,276.0,138.0,5.0,24.0,60.0,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,50.0,125.0,gohoxkpv,neginfo,45.0,1.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,6.0,7.0,1.0,0.0,6.0,606.0,4.0,,-21.15325245806349,
5f0a414ff08fe631710e3ce8,100.0,5.0,0.0,72.0,ill,,,,,,127.0,189.0,502.0,102.0,99.0,139.0,72.0,60.0,20.5,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,0.2,50.3,gohoxkpv,posinfo,41.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,3.0,5.0,5.0,5.0,3.0,4.0,394.3,6.0,9.0,-26.39508934067574,
5e170347afb7a7011c36d842,60.0,5.0,1.0,10.0,ill,0.0,0.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,40.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,16.0,74.0,gohoxkpv,fullinfo,62.0,0.0,0.0,8.0,4.0,1.5,0.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,564.0,8.0,8.0,12.11150495107444,6.0
59f3a778b47dfc0001b65cf9,60.0,5.0,0.0,39.0,ill,0.0,0.0,,0.0,44.0,104.0,32.0,33.0,29.0,40.0,173.0,39.0,2.0,10.0,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,25.0,87.5,gohoxkpv,baseline,30.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,2.0,8.0,8.0,7.0,1.0,7.0,669.5,6.0,0.0,-2.4553501212051714,455.0
5f919274b5383b00096b0295,100.0,5.0,0.0,53.0,ill,,,,,,,,,,,,53.0,51.0,56.5,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,35.0,15.0,gohoxkpv,varinfo,30.0,1.0,0.0,7.0,2.0,0.6,1.0,0.0,5.0,7.0,7.0,6.0,1.0,6.0,436.0,8.0,9.0,-25.10781221478271,
5eadaff848b26f4483ae62d9,20.0,5.0,0.0,18.0,healthy,0.0,0.0,,,,50.0,142.0,269.0,96.0,168.0,352.0,18.0,10.0,20.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,50.0,0.0,gohoxkpv,posinfo,41.0,0.0,1.0,6.0,4.0,7.5,1.0,1.0,2.0,4.0,7.0,6.0,3.0,4.0,442.0,9.0,9.0,-26.89508934067574,
5c1da6adaaf13200014292cc,80.0,5.0,1.0,43.0,ill,0.0,0.0,,0.0,,526.0,1143.0,426.0,528.0,878.0,127.0,43.0,66.0,67.0,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,50.0,0.0,gohoxkpv,varinfo,32.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,10.0,5.0,5.0,2.0,5.0,561.0,9.0,9.0,-14.607812214782712,
5d6e570e8c129300166dba20,60.0,5.0,0.0,48.0,ill,0.0,0.0,,0.0,282.0,71.0,103.0,104.0,117.0,88.0,80.0,48.0,20.0,30.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,25.0,87.5,gohoxkpv,fullinfo,45.0,1.0,0.0,6.0,0.0,0.0,-1.0,0.0,2.0,4.0,5.0,5.0,5.0,5.0,659.5,6.0,6.0,2.1115049510744406,845.0
62e2dbce6972374fdd427048,20.0,5.0,0.0,11.0,healthy,0.0,0.0,,0.0,67.0,143.0,288.0,97.0,135.0,224.0,95.0,11.0,9.0,19.75,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,10.0,40.0,gohoxkpv,baseline,48.0,0.0,0.0,8.0,4.0,2.0,1.0,0.0,2.0,7.0,8.0,7.0,1.0,5.0,699.0,5.0,5.0,7.294649878794829,1049.0
59f604fc9618dc0001d33ccd,40.0,5.0,1.0,13.0,ill,0.0,0.0,,,,,,,,,,13.0,20.0,70.0,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,20.0,30.0,gohoxkpv,neginfo,23.0,0.0,0.0,8.0,4.0,2.0,1.0,0.0,7.0,7.0,5.0,3.0,3.0,4.0,435.0,,,-11.153252458063491,
61588a883213fd00ccae7c21,100.0,5.0,0.0,37.0,healthy,0.0,0.0,,,,40.0,44.0,46.0,41.0,59.0,47.0,37.0,7.0,60.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,50.0,125.0,gohoxkpv,posinfo,29.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,5.0,9.0,7.0,10.0,4.0,7.0,585.0,4.0,3.0,13.104910659324261,
5ba42e35984ec30001c6018d,20.0,5.0,0.0,14.0,healthy,,,,,,59.0,102.0,114.0,85.0,108.0,198.0,14.0,10.0,30.0,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,25.0,25.0,gohoxkpv,baseline,43.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,8.0,7.0,6.0,669.0,6.0,7.0,17.54464987879483,
5e35373e1ddb124e6c306747,100.0,1.0,0.0,96.0,healthy,92.0,743.0,,97.0,191.0,369.0,140.0,134.0,75.0,744.0,1214.0,96.0,25.0,54.5,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,20.0,80.0,98gfshlx,baseline,46.0,1.0,0.0,4.0,-1.0,0.5,1.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,703.0,8.0,9.0,40.314878771261945,2867.0
5baa3265c0a8c000014bea73,40.0,1.0,1.0,26.0,healthy,1442.0,8522.0,,356.0,,562.0,616.0,1393.0,1790.0,2675.0,5281.0,26.0,40.0,45.0,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,20.0,30.0,98gfshlx,neginfo,29.0,0.0,0.0,9.0,7.0,1.5,1.0,0.0,0.0,9.0,7.0,9.0,0.0,9.0,423.0,5.0,6.0,20.025996695674742,
5cf656e90acc8f000147f643,80.0,1.0,0.0,37.0,ill,617.0,378.0,,64.0,,886.0,1855.0,879.0,812.0,1631.0,2039.0,37.0,3.0,18.25,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,10.0,65.0,98gfshlx,varinfo,28.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,4.0,5.0,6.0,6.0,5.0,435.0,8.0,6.0,-0.21897777365263948,
5efcd984f7176d0e6a59dd17,20.0,1.0,1.0,17.0,ill,140.0,907.0,,61.0,1278.0,749.0,133.0,143.0,289.0,1579.0,1264.0,17.0,20.0,60.0,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,35.0,15.0,98gfshlx,fullinfo,35.0,1.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,4.0,697.0,7.0,5.0,-34.78463404917869,5435.0
5aeb063b2f05b500013028a0,40.0,1.0,1.0,15.0,healthy,83.0,281.0,,59.0,,606.0,312.0,250.0,211.0,1300.0,719.0,15.0,20.0,13.5,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,50.0,0.0,98gfshlx,neginfo,35.0,1.0,0.0,8.0,5.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3.0,428.0,6.0,6.0,-11.474003304325258,
609d81679bcff493c7d143de,80.0,1.0,1.0,76.0,ill,388.0,2151.0,,90.0,3081.0,748.0,153.0,163.0,355.0,2245.0,1527.0,76.0,76.0,94.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,50.0,125.0,98gfshlx,fullinfo,54.0,0.0,0.0,4.0,2.0,0.5,1.0,0.0,6.0,7.0,3.0,5.0,4.0,5.0,781.0,4.0,4.0,-0.03463404917869184,8272.0
5b7ffeeb05fbbd00016aa0bc,20.0,1.0,0.0,13.0,ill,150.0,653.0,,36.0,,665.0,738.0,1256.0,433.0,1200.0,489.0,13.0,0.0,0.0,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,20.0,30.0,98gfshlx,varinfo,42.0,1.0,0.0,6.0,4.0,0.5,-1.0,0.0,-1.0,2.0,2.0,3.0,3.0,3.0,478.0,4.0,4.0,-18.46897777365264,
5ae608ca02d85e00017db18d,40.0,1.0,1.0,2.0,healthy,475.0,252.0,,72.0,263.0,628.0,473.0,677.0,278.0,1487.0,878.0,2.0,5.0,20.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,10.0,65.0,98gfshlx,baseline,57.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,6.0,4.0,5.0,6.0,6.0,5.0,639.0,6.0,6.0,5.814878771261949,4684.0
63469acb8b2b06f15da868f4,100.0,1.0,0.0,93.0,ill,308.0,971.0,,458.0,,3436.0,1245.0,1233.0,173.0,4150.0,1413.0,93.0,60.0,50.75,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,98gfshlx,posinfo,26.0,0.0,0.0,7.0,0.0,0.0,-1.0,1.0,7.0,5.0,7.0,8.0,7.0,6.0,418.0,7.0,6.0,-46.837291998333924,
5f84e472052cf81ae5752252,80.0,1.0,0.0,77.0,healthy,264.0,693.0,,106.0,,81.0,83.0,172.0,82.0,648.0,441.0,77.0,17.0,26.5,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,0.0,50.0,98gfshlx,varinfo,32.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,526.0,6.0,7.0,8.03102222634736,
63207c8968ec10d3b9d54151,80.0,1.0,1.0,7.0,ill,274.0,263.0,,187.0,3737.0,2984.0,533.0,582.0,162.0,8877.0,3850.0,7.0,79.0,94.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,20.0,30.0,98gfshlx,fullinfo,33.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,2.0,2.0,663.0,4.0,5.0,-0.03463404917869184,20725.0
59935842cf1d1700016ef871,80.0,1.0,0.0,77.0,ill,343.0,985.0,,83.0,,246.0,359.0,690.0,142.0,1313.0,867.0,77.0,40.0,50.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,50.0,125.0,98gfshlx,posinfo,44.0,1.0,0.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,514.0,,0.0,-47.587291998333924,
5c6e992b9d7a31000146fd95,40.0,1.0,1.0,9.0,ill,232.0,559.0,,99.0,492.0,610.0,155.0,157.0,318.0,1599.0,763.0,9.0,18.0,45.75,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,30.0,20.0,98gfshlx,baseline,30.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,536.0,6.0,,31.56487877126195,4094.0
61bb372340db417c1a1389c6,80.0,1.0,1.0,20.0,ill,,,,,,317.0,0.0,0.0,0.0,89.0,1065.0,20.0,30.0,80.5,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,10.0,40.0,98gfshlx,neginfo,32.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,4.0,8.0,7.0,7.0,1.0,5.0,422.0,6.0,6.0,55.52599669567474,
607da171f464f9e638d62de2,40.0,1.0,1.0,7.0,ill,116.0,312.0,,63.0,,314.0,1142.0,660.0,417.0,1149.0,1316.0,7.0,12.0,60.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,25.0,25.0,98gfshlx,posinfo,40.0,1.0,0.0,3.0,4.0,1.0,-1.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,394.0,5.0,2.0,-37.587291998333924,
5f689679cc2af84fa2c57263,100.0,1.0,1.0,24.0,ill,164.0,430.0,,98.0,,134.0,0.0,40.0,0.0,0.0,234.0,24.0,85.0,32.0,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,20.0,30.0,98gfshlx,varinfo,35.0,1.0,0.0,10.0,5.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,500.0,3.0,2.0,13.53102222634736,
6136001fcd0e07e6f5f66bc1,20.0,1.0,0.0,9.0,healthy,0.0,0.0,,0.0,,93.0,38.0,60.0,114.0,265.0,432.0,9.0,6.0,24.75,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,20.0,80.0,98gfshlx,neginfo,23.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,7.0,5.0,3.0,4.0,3.0,6.0,453.0,7.0,7.0,-0.22400330432525806,
62a33c442c64c9d129b53f32,20.0,1.0,0.0,9.0,healthy,318.0,893.0,,95.0,0.0,0.0,0.0,923.0,393.0,299.0,4804.0,9.0,6.0,30.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,20.0,80.0,98gfshlx,baseline,66.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,4.0,5.0,6.0,4.0,3.0,4.0,522.0,7.0,5.0,15.814878771261949,6419.0
5e62ece11e3088084e0039b8,40.0,1.0,0.0,28.0,ill,524.0,1537.0,,106.0,977.0,237.0,156.0,218.0,414.0,852.0,692.0,28.0,25.0,91.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,0.0,50.0,98gfshlx,fullinfo,43.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,692.0,9.0,8.0,-3.034634049178692,3546.0
63468b5809bf04222262bfed,80.0,1.0,1.0,8.0,ill,,427.0,,107.0,,1492.0,,,62.0,533.0,721.0,8.0,20.0,19.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,10.0,40.0,98gfshlx,posinfo,36.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,7.0,6.0,9.0,4.0,4.0,600.0,7.0,6.0,-78.58729199833392,
5d7874252f037f0016637125,40.0,1.0,0.0,6.0,ill,221.0,855.0,,66.0,,138.0,465.0,285.0,1243.0,1372.0,457.0,6.0,5.0,10.0,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,25.0,25.0,98gfshlx,varinfo,74.0,1.0,0.0,6.0,1.0,0.5,1.0,0.0,2.0,4.0,1.0,5.0,5.0,4.0,570.0,4.0,4.0,-8.46897777365264,
6346921046fa377ce55acbc1,80.0,1.0,1.0,32.0,healthy,116.0,627.0,,59.0,,457.0,386.0,451.0,1377.0,1262.0,1381.0,32.0,40.0,52.25,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,25.0,87.5,98gfshlx,neginfo,35.0,0.0,0.0,7.0,3.0,1.5,1.0,0.0,4.0,7.0,7.0,6.0,2.0,6.0,439.5,9.0,7.0,27.275996695674742,
62d6d791bb6448ae52929ebd,80.0,1.0,1.0,13.0,ill,64.0,270.0,,290.0,291.0,517.0,488.0,393.0,730.0,457.0,1324.0,13.0,20.0,54.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,10.0,40.0,98gfshlx,baseline,31.0,1.0,0.0,8.0,5.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,587.0,,4.0,39.814878771261945,4200.0
57dd3b0e91b7fc0001493db9,80.0,1.0,1.0,27.0,ill,515.0,1282.0,,216.0,38.0,144.0,182.0,62.0,94.0,199.0,950.0,27.0,45.0,65.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,10.0,40.0,98gfshlx,fullinfo,34.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,1.0,4.0,4.0,6.0,2.0,2.0,629.0,5.0,7.0,-29.034634049178692,1669.0
5e19d095c5d2902507755956,100.0,1.0,0.0,78.0,healthy,0.0,0.0,,0.0,,236.0,129.0,383.0,297.0,600.0,531.0,78.0,5.0,15.5,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,50.0,0.0,98gfshlx,neginfo,25.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,7.0,2.0,5.0,6.0,6.0,6.0,625.0,7.0,7.0,-9.474003304325258,
629f2d6a8d790f69182e8b3e,20.0,1.0,1.0,16.0,ill,178.0,2405.0,,114.0,940.0,268.0,159.0,195.0,155.0,830.0,1309.0,16.0,16.0,90.0,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,15.0,35.0,98gfshlx,fullinfo,37.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,3.0,5.0,4.0,5.0,1.0,7.0,701.0,5.0,5.0,-4.784634049178692,3856.0
6310abc5b4e10681057997de,20.0,1.0,0.0,7.0,healthy,456.0,1264.0,,117.0,489.0,241.0,244.0,585.0,234.0,427.0,1085.0,7.0,5.0,17.75,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,20.0,30.0,98gfshlx,baseline,45.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,6.0,6.0,4.0,3.0,5.0,5.0,671.0,6.0,7.0,3.5648787712619487,3305.0
6321decd01d759ccbe3a26b3,20.0,1.0,0.0,7.0,healthy,259.0,2023.0,,46.0,,1083.0,1420.0,1487.0,2290.0,3840.0,1834.0,7.0,5.0,25.5,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,40.0,10.0,98gfshlx,varinfo,44.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,5.0,2.0,5.0,650.0,5.0,2.0,7.0310222263473605,
5cc7443b836ddc0016fec706,80.0,1.0,1.0,58.0,ill,92.0,526.0,,217.0,,4730.0,279.0,479.0,147.0,1140.0,1932.0,58.0,60.0,50.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,98gfshlx,posinfo,62.0,0.0,0.0,9.0,2.0,8.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,505.0,4.0,4.0,-47.587291998333924,
62fc94176ecdef3f7bd04833,100.0,1.0,1.0,6.0,ill,1067.0,2003.0,,193.0,,4762.0,5631.0,2349.0,2471.0,3500.0,4146.0,6.0,75.0,75.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,98gfshlx,posinfo,36.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,3.0,10.0,7.0,1.0,6.0,8.0,600.0,6.0,7.0,-22.587291998333924,
5e35373e1ddb124e6c306747,40.0,2.0,1.0,12.0,ill,0.0,0.0,,,55.0,58.0,60.0,89.0,54.0,118.0,59.0,12.0,15.0,8.75,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,20.0,80.0,98gfshlx,baseline,46.0,1.0,0.0,4.0,-1.0,0.5,1.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,703.0,8.0,9.0,-61.516053348338716,493.0
5baa3265c0a8c000014bea73,60.0,2.0,1.0,60.0,ill,0.0,0.0,,,,75.0,113.0,535.0,90.0,532.0,987.0,60.0,60.0,82.25,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,20.0,30.0,98gfshlx,neginfo,29.0,0.0,0.0,9.0,7.0,1.5,1.0,0.0,0.0,9.0,7.0,9.0,0.0,9.0,423.0,5.0,6.0,-14.983729462702485,
5cf656e90acc8f000147f643,100.0,2.0,0.0,75.0,ill,,,,,,245.0,426.0,279.0,286.0,647.0,99.0,75.0,27.0,38.0,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,10.0,65.0,98gfshlx,varinfo,28.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,4.0,5.0,6.0,6.0,5.0,435.0,8.0,6.0,10.511936773806791,
5efcd984f7176d0e6a59dd17,100.0,2.0,0.0,73.0,healthy,0.0,0.0,,0.0,358.0,377.0,78.0,69.0,435.0,99.0,88.0,73.0,55.0,30.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,35.0,15.0,98gfshlx,fullinfo,35.0,1.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,4.0,697.0,7.0,5.0,-1.8646377201525617,1504.0
5aeb063b2f05b500013028a0,20.0,2.0,1.0,10.0,ill,0.0,18.0,,45.0,,259.0,651.0,642.0,212.0,562.0,1220.0,10.0,20.0,30.0,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,50.0,0.0,98gfshlx,neginfo,35.0,1.0,0.0,8.0,5.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,3.0,428.0,6.0,6.0,-67.23372946270248,
609d81679bcff493c7d143de,40.0,2.0,0.0,20.0,ill,169.0,307.0,,53.0,927.0,13.0,16.0,25.0,27.0,45.0,91.0,20.0,13.0,32.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,50.0,125.0,98gfshlx,fullinfo,54.0,0.0,0.0,4.0,2.0,0.5,1.0,0.0,6.0,7.0,3.0,5.0,4.0,5.0,781.0,4.0,4.0,0.13536227984743832,1144.0
5b7ffeeb05fbbd00016aa0bc,60.0,2.0,0.0,32.0,healthy,0.0,0.0,,,,523.0,1013.0,394.0,124.0,471.0,184.0,32.0,12.0,17.0,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,20.0,30.0,98gfshlx,varinfo,42.0,1.0,0.0,6.0,4.0,0.5,-1.0,0.0,-1.0,2.0,2.0,3.0,3.0,3.0,478.0,4.0,4.0,-10.488063226193209,
5ae608ca02d85e00017db18d,20.0,2.0,0.0,13.0,ill,86.0,42.0,,92.0,0.0,63.0,86.0,73.0,140.0,448.0,271.0,13.0,10.0,65.5,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,10.0,65.0,98gfshlx,baseline,57.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,6.0,4.0,5.0,6.0,6.0,5.0,639.0,6.0,6.0,-4.7660533483387155,1081.0
63469acb8b2b06f15da868f4,60.0,2.0,0.0,23.0,ill,,,,,,63.0,245.0,88.0,416.0,84.0,241.0,23.0,0.0,10.0,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,0.0,50.0,98gfshlx,posinfo,26.0,0.0,0.0,7.0,0.0,0.0,-1.0,1.0,7.0,5.0,7.0,8.0,7.0,6.0,418.0,7.0,6.0,-13.14753600944282,
5f84e472052cf81ae5752252,60.0,2.0,1.0,24.0,healthy,0.0,0.0,,0.0,,52.0,42.0,41.0,43.0,45.0,82.0,24.0,29.0,47.25,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,0.0,50.0,98gfshlx,varinfo,32.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,526.0,6.0,7.0,19.76193677380679,
63207c8968ec10d3b9d54151,100.0,2.0,0.0,83.0,ill,0.0,0.0,,0.0,422.0,279.0,295.0,392.0,211.0,247.0,224.0,83.0,32.0,31.5,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,20.0,30.0,98gfshlx,fullinfo,33.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,2.0,2.0,663.0,4.0,5.0,-0.3646377201525617,2070.0
59935842cf1d1700016ef871,40.0,2.0,1.0,7.0,healthy,,,,,,,,,,,62.0,7.0,10.0,50.0,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,50.0,125.0,98gfshlx,posinfo,44.0,1.0,0.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,514.0,,0.0,26.85246399055718,
5c6e992b9d7a31000146fd95,100.0,2.0,1.0,29.0,healthy,0.0,0.0,,0.0,74.0,293.0,251.0,606.0,384.0,574.0,598.0,29.0,70.0,94.0,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,30.0,20.0,98gfshlx,baseline,30.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,536.0,6.0,,23.733946651661284,2780.0
61bb372340db417c1a1389c6,100.0,2.0,0.0,52.0,ill,0.0,,,,,35.0,30.0,66.0,204.0,420.0,68.0,52.0,30.0,20.25,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,10.0,40.0,98gfshlx,neginfo,32.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,4.0,8.0,7.0,7.0,1.0,5.0,422.0,6.0,6.0,-76.98372946270248,
607da171f464f9e638d62de2,20.0,2.0,0.0,5.0,healthy,0.0,0.0,,0.0,,99.0,506.0,341.0,61.0,96.0,109.0,5.0,0.0,10.0,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,25.0,25.0,98gfshlx,posinfo,40.0,1.0,0.0,3.0,4.0,1.0,-1.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,394.0,5.0,2.0,-13.14753600944282,
5f689679cc2af84fa2c57263,80.0,2.0,1.0,3.0,healthy,0.0,0.0,,,,,0.0,,,,,3.0,37.0,27.0,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,20.0,30.0,98gfshlx,varinfo,35.0,1.0,0.0,10.0,5.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,500.0,3.0,2.0,-0.4880632261932085,
6136001fcd0e07e6f5f66bc1,100.0,2.0,0.0,62.0,ill,0.0,0.0,,0.0,,,,,0.0,,,62.0,46.0,36.25,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,20.0,80.0,98gfshlx,neginfo,23.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,7.0,5.0,3.0,4.0,3.0,6.0,453.0,7.0,7.0,-60.983729462702485,
62a33c442c64c9d129b53f32,80.0,2.0,1.0,38.0,ill,0.0,0.0,,0.0,466.0,251.0,195.0,272.0,216.0,538.0,1053.0,38.0,60.0,69.75,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,20.0,80.0,98gfshlx,baseline,66.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,4.0,5.0,6.0,4.0,3.0,4.0,522.0,7.0,5.0,-0.5160533483387155,2991.0
5e62ece11e3088084e0039b8,100.0,2.0,0.0,45.0,healthy,284.0,924.0,,125.0,483.0,125.0,286.0,310.0,200.0,338.0,325.0,45.0,20.0,32.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,0.0,50.0,98gfshlx,fullinfo,43.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,692.0,9.0,8.0,0.13536227984743832,2067.0
63468b5809bf04222262bfed,100.0,2.0,0.0,54.0,healthy,532.0,75.0,,190.0,,,,,226.0,260.0,340.0,54.0,30.0,29.75,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,10.0,40.0,98gfshlx,posinfo,36.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,7.0,6.0,9.0,4.0,4.0,600.0,7.0,6.0,6.60246399055718,
